4pk1_A		_0_B_2_D_4_E_5_A_4_A_0_-_1_E_0_-_6_D_0_-_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_15_D_9_I	_16_C_3_D_6_E_5_A_7_A_3_C_5_E_4_F_5_E_3_E_5_C_5_B_15_D_5_D_5_D_11_B_2_E_3_D_0_-_6_E_10_B_2_E_4_E	0-17	18-39	BDEAAEDAEEFAEDcJDId	FdlGGFmGGEADDDGEEECDEAACEFEECBDDDBEDEBEE	0.572
5fks_A		_0_B_0_-_2_D_0_-_4_E_5_A_4_A_0_-_1_E_6_D_3_A_7_E_2_E_8_F_6_A_0_-_3_E_6_D_3_c_3_J_15_D_9_I_0_-_0_d	_6_C_7_A_26_E_1_b_9_D_6_C_7_A_8_G_4_F_12_D_4_C_13_F_7_E_8_C_7_A_1_B_5_B_1_B_5_c_0_-_21_C_2_G_4_C_2_e	0-18	13-35	BDEAAEDAEEFAEDcJDId	DCCDbCcEDDCBCCAEbDCAGFDCFECABBBcCGCeDEDAGIEAFECBCDDCCEEAGGFABCF	0.578
5d9q_I		_0_B_0_-_0_-_2_D_4_E_5_A_0_-_4_A_1_E_0_-_0_-_0_-_6_D_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_15_D	_3_B_5_G_3_b_2_E_6_E_6_B_1_b_3_E_4_E_4_b_1_J_4_H_3_D_3_B_2_B_6_E_6_E_6_D_3_A_7_E_2_E_4_b_1_F_2_A_3_D	0-16	1-25	BDEAAEDAEEFAEDcJDId	CBGbEEBbEEbJHDBBEEDAEEbFAD	0.483
6o38_C		_0_B_2_D_0_-_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_0_-_2_E_8_F_6_A_3_E_0_-_6_D_3_c_3_J_15_D_9_I	_7_B_8_C_7_B_9_E_5_B_11_A_4_F_4_F_2_C_0_c_10_F_6_B_9_E_5_B_11_A_4_B_7_A_6_C_0_-_15_E_7_B_9_E	0-17	1-21	BDEAAEDAEEFAEDcJDId	ABCBEBAFFCcFBEBABACEBECCFCBBfejBBfhCBCfk	0.570
3sot_F		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_0_-_3_E_6_D_3_c_3_J_15_D_9_I	_0_A_3_D_7_F_3_G_4_C_4_D_2_F_0_-_3_E_4_D_11_b_0_E_4_A_11_A_6_C_7_F_0_-_2_E_12_E_3_E	0-17	8-25	BDEAAEDAEEFAEDcJDId	EbDAjbAbADFGCDFEDbEAACFEEE	0.589
2x03_B		_0_B_0_-_2_D_4_E_0_-_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_0_-_3_c_0_-_3_J_0_-_15_D_9_I_0_d	_10_D_0_b_1_D_3_E_18_b_4_E_24_B_21_D_4_G_0_-_6_G_4_H_5_J_6_C_2_C_3_C_6_I_0_c_7_L_4_H_3_h_5_D_3_E_0_b	0-18	28-50	BDEAAEDAEEFAEDcJDId	klBAmmajbkcmhbABAlfbAAbdmmbjDbDEbEBDGGHJCCCIcLHhDEbEBBGFDFDDG	0.459
7qof_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_-_0_d	_3_C_5_D_11_B_0_-_20_D_9_B_7_C_4_B_2_G_9_c_5_D_19_D_0_-_2_I_0_-_0_b_3_J_0_-_2_G_1_o_26_c	0-18	3-19	BDEAAEDAEEFAEDcJDId	ecgCDBDBCBGcDDIbJGocBjEiBBABbbEEDAAKEb	0.545
8xld_B		_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_D_2_C_0_-_4_G_7_F_6_E_5_B_7_D_5_E_4_b_1_G_9_A_3_F	5-17	0-11	BDEAAEDAEEFAEDcJDId	DCGFEBDEbGAF	0.620
8b97_A		_0_B_2_D_4_E_5_A_4_A_0_-_1_E_0_-_6_D_3_A_7_E_0_-_2_E_0_-_8_F_6_A_3_E_0_-_6_D_3_c_3_J_15_D	_0_A_7_D_4_D_0_-_7_D_5_b_1_D_2_b_3_D_5_C_7_C_6_b_1_D_2_b_3_D_0_b_1_D_5_b_1_D_6_b_0_-_1_C	0-16	0-19	BDEAAEDAEEFAEDcJDId	ADDDbDbDCCbDbDbDbDbC	0.456
2co3_B		_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_0_E_6_A_0_-_5_G_5_E_3_A_6_D_6_E_1_c_5_C_0_-_2_F_4_D_0_-_5_A_8_E	2-16	0-12	BDEAAEDAEEFAEDcJDId	EAGEADEcCFDAE	0.592
5es4_G		_0_B_2_D_0_-_4_E_5_A_4_A_1_E_6_D_0_-_0_-_3_A_0_-_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_15_D_0_-_0_-_0_-_9_I_0_-_0_d	_11_C_9_D_8_B_1_D_11_B_5_E_3_D_8_D_3_c_1_H_3_A_6_B_0_c_9_E_8_E_2_F_2_A_1_G_0_-_5_c_10_J_8_c_3_G_9_A_6_A_2_B_5_H_10_H_6_b	0-18	22-49	BDEAAEDAEEFAEDcJDId	CDDBBCBDJIBBBcBBbFGbHHCDBDBEDDcHABcEEFAGcJcGAABHHbAEEBIFBFGIHJDJJAFEeAHJcHBbF	0.457
8etg_p		_0_B_2_D_4_E_5_A_0_-_4_A_1_E_6_D_3_A_0_-_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_5_C_7_E_5_E_3_E_3_F_7_A_7_E_3_E_11_C_5_E_5_E_3_E_5_E_4_F_4_E_3_D_4_D_0_-_5_E_6_E_3_E	0-17	4-23	BDEAAEDAEEFAEDcJDId	EEDCCEEEFAEECEEEEFEDDEEEEFEE	0.589
3zsc_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_0_-_2_E_8_F_6_A_3_E_6_D_0_-_3_c_3_J_15_D_9_I_0_d	_2_B_17_C_2_E_2_B_6_C_3_E_2_B_6_A_7_e_2_D_2_B_7_B_2_D_2_B_14_E_3_D_2_B_3_d_4_E_6_C_0_-_2_b	0-18	6-26	BDEAAEDAEEFAEDcJDId	bDgNNEBCEBCEBAeDBBDBEDBdECbBbj	0.631
6y3j_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_0_-_3_A_7_E_2_E_8_F_6_A_0_-_3_E_0_-_6_D_3_c_3_J_15_D_9_I_0_d	_3_A_0_-_0_-_7_A_4_A_20_B_6_B_0_i_6_A_6_A_10_F_11_F_3_A_10_B_5_E_2_l_4_C_0_-_0_-_9_C_0_-_22_g	0-18	1-17	BDEAAEDAEEFAEDcJDId	eAAABBiAAFFABElCCgb	0.431
6h04_A		_0_B_2_D_0_-_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_0_-_6_A_0_-_3_E_0_-_0_-_6_D_3_c_0_-_3_J_15_D_9_I_0_d	_8_E_9_D_8_E_17_E_3_D_2_A_4_E_3_A_4_A_1_E_10_E_7_C_4_B_3_A_7_A_1_D_8_B_2_A_8_E_7_c_1_G_8_I_15_F_2_E_1_f	0-18	3-27	BDEAAEDAEEFAEDcJDId	DAEEDEEDAEAAEECBAADBAEcGIFEfGDCAGIACEIGDFGDbFFCFHbfgCGFGBBDAEHABEBHFABDBEcmolknmjjBBkjmEEBDH	0.541
3zx1_A		_0_B_2_D_4_E_5_A_0_-_4_A_0_-_0_-_1_E_0_-_0_-_6_D_3_A_0_-_7_E_2_E_8_F_0_-_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_7_E_7_D_3_G_8_B_5_b_12_F_6_E_6_e_4_E_9_I_12_e_5_C_2_A_2_D_2_F_6_D_3_F_2_H_2_B_4_F_4_F_0_-_16_H_0_-_20_H_7_b	0-18	2-25	BDEAAEDAEEFAEDcJDId	bKEDGBbFEeEIeCADFDFHBFFHHbhBCFDGCACEFdG	0.454
3auv_F		_0_B_2_D_4_E_5_A_4_A_0_-_1_E_0_-_0_-_0_-_6_D_3_A_7_E_0_-_2_E_8_F_0_-_6_A_3_E_0_-_6_D_3_c_3_J_15_D	_2_B_6_F_7_E_6_D_3_A_7_E_2_E_4_b_1_F_11_C_2_D_2_A_6_G_3_b_1_F_5_F_1_b_2_B_7_E_0_b_1_E_4_b_1_G_14_D	0-16	1-24	BDEAAEDAEEFAEDcJDId	CBFEDAEEbFCDAGbFFbBEbEbGD	0.526
6ug9_L		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_0_-_0_-_15_D_9_I_0_d	_0_C_2_C_5_F_0_-_0_-_7_D_6_D_3_A_7_E_2_E_4_b_1_F_6_B_2_D_7_D_3_d_2_J_4_E_2_A_4_D_9_I_0_c	0-18	0-19	BDEAAEDAEEFAEDcJDId	CCFDDAEEbFBDDdJEADIcFE	0.737
2jll_A		_0_B_2_D_0_-_4_E_5_A_4_A_1_E_0_-_6_D_0_-_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_0_-_15_D_9_I	_0_C_3_C_3_H_5_E_4_B_8_D_3_F_3_b_1_G_4_L_5_C_5_D_1_C_3_E_2_A_8_D_4_D_0_-_8_H_2_J_7_G_4_E_9_I	0-17	0-21	BDEAAEDAEEFAEDcJDId	CCHEBDFbGLCDCEADDHJGEICCICEEFACIAE	0.510
5lmv_a		_0_B_0_-_2_D_0_-_4_E_0_-_5_A_4_A_1_E_6_D_3_A_0_-_7_E_2_E_0_-_0_-_8_F_0_-_6_A_0_-_3_E_0_-_6_D_3_c_3_J_15_D_0_-_9_I	_4_C_9_j_10_D_8_l_9_H_5_H_2_A_3_C_2_C_2_B_5_A_1_A_4_D_10_C_3_p_8_e_5_G_2_k_6_H_4_i_1_E_5_i_2_D_2_i_7_F_10_D_9_D_4_I	0-17	7-34	BDEAAEDAEEFAEDcJDId	cBkCCEkCjDlHHACCBAADCpeGkHiEiDiFDDIED	0.378
6dwi_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_0_-_0_-_15_D_9_I_0_d	_0_C_2_C_5_F_0_-_0_-_7_E_6_D_3_A_7_E_2_E_4_b_2_E_6_A_3_D_7_D_3_c_3_J_4_E_2_A_4_D_9_I_0_c	0-18	0-19	BDEAAEDAEEFAEDcJDId	CCFEDAEEbEADDcJEADIcFF	0.755
6hns_B		_0_B_0_-_2_D_4_E_5_A_4_A_1_E_0_-_0_-_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_0_-_3_c_3_J_0_-_15_D	_0_A_2_H_4_G_4_F_1_C_6_A_13_C_0_b_3_c_3_D_3_j_4_E_12_D_1_C_3_C_4_B_2_C_3_A_7_b_12_A_3_A_5_B	0-16	8-29	BDEAAEDAEEFAEDcJDId	DlDbbdlbAHGFCACbcDjEDCCBCAbAABlmmmbbd	0.407
4llv_C		_6_D_3_A_7_E_2_E_8_F_6_A_0_-_3_E_0_-_6_D_3_c_3_J_0_-_15_D	_0_C_3_B_5_G_7_F_5_G_4_C_1_c_2_E_0_b_1_E_4_b_1_G_16_A_3_D	6-16	0-13	BDEAAEDAEEFAEDcJDId	CBGFGCcEbEbGAD	0.568
6nmr_L		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_0_-_15_D_9_I_0_d	_0_C_2_C_5_F_0_-_0_-_7_E_6_D_3_A_7_E_2_E_9_E_7_B_2_D_7_D_3_e_1_J_4_E_2_A_4_D_9_I_0_e	0-18	0-18	BDEAAEDAEEFAEDcJDId	CCFEDAEEEBDDeJEADIeFE	0.763
6xtg_L		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_0_-_0_-_15_D_9_I_0_d	_0_C_2_D_4_F_0_-_0_-_7_E_6_D_3_A_7_E_2_E_4_b_1_F_6_A_3_E_6_D_3_c_3_J_4_E_2_A_4_D_9_I_0_d	0-18	0-19	BDEAAEDAEEFAEDcJDId	CDFEDAEEbFAEDcJEADIdFE	0.787
7q1y_A		_0_B_2_D_4_E_5_A_0_-_4_A_1_E_0_-_0_-_0_-_0_-_6_D_3_A_7_E_0_-_0_-_2_E_8_F_6_A_0_-_3_E_6_D_3_c_0_-_0_-_3_J_0_-_0_-_15_D_9_I_0_d	_6_H_9_F_5_F_8_A_1_D_2_A_4_F_5_G_0_e_7_d_26_e_3_D_26_B_5_F_6_H_6_A_3_D_3_E_3_B_3_I_5_F_5_B_2_c_4_A_4_I_3_J_19_J_3_J_6_E_12_F_4_d	0-18	38-68	BDEAAEDAEEFAEDcJDId	EBGFGACJJEAHAFGFFFDIHGFIIEAHFEEcEFCHIJHFFADAFGedeDBFHADEBIFBcAIJJJEFdbdjobkkkjkjBBkklGFCHJGIEBfEEHAFI	0.378
3jcm_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_0_-_3_E_6_D_0_-_3_c_3_J_15_D_0_-_9_I	_6_E_4_D_8_E_8_C_5_D_5_D_5_D_8_C_5_D_4_E_4_F_5_E_5_E_3_E_8_D_7_C_2_b_2_D_5_D_5_C_7_E	0-17	12-32	BDEAAEDAEEFAEDcJDId	hhjkctmEEDAEEDECDDDCDEFEEEDCbDDCEDC	0.575
6ldv_L		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_0_-_0_-_15_D_9_I_0_d	_0_B_4_C_4_F_0_-_4_b_2_E_6_D_3_A_7_E_2_E_4_b_1_G_6_B_3_E_6_D_3_d_2_J_3_E_2_B_3_D_9_I_0_d	0-18	0-20	BDEAAEDAEEFAEDcJDId	BCFbEDAEEbGBEDdJEBDIdGG	0.704
8h3s_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_0_-_0_-_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_0_A_8_E_3_F_0_-_0_-_4_D_13_D_0_-_13_I_12_E_27_A_6_A_1_A_4_f_9_C_10_D_0_-_4_F_13_B_0_-_1_b	0-18	0-15	BDEAAEDAEEFAEDcJDId	AEFDDIEAAAfCDFBbh	0.460
6l6r_B		_0_B_0_-_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_7_C_6_F_4_E_4_E_6_C_9_C_4_C_8_D_6_C_6_F_0_b_1_E_4_E_7_B_6_E_3_E_0_-_4_E_5_D_5_G_11_d	0-18	34-53	BDEAAEDAEEFAEDcJDId	DDCFEEDCEECGFECFEECFEECCbbCCFDCFECCFEECCCDCFbEEBEEEDGdBBAA	0.654
8smq_D		_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_0_D_2_F_0_-_2_F_8_D_10_F_6_A_3_B_4_C_4_D_4_D_5_A_4_F_0_-_0_b_0_-_0_B	1-16	0-13	BDEAAEDAEEFAEDcJDId	DFFDFABCDDAFbBA	0.552
3w5g_B		_0_B_2_D_4_E_5_A_0_-_0_-_4_A_0_-_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_0_-_3_c_3_J_15_D_0_-_0_-_0_-_9_I_0_d	_6_C_9_E_15_E_10_B_2_k_4_G_9_A_22_n_5_C_4_F_5_F_6_D_2_D_3_D_7_A_9_E_7_C_12_A_5_d_5_I_13_E_3_E_2_F_7_E_5_I_10_b	0-18	18-43	BDEAAEDAEEFAEDcJDId	BBBEbiDcbiFcdnbEflCEEBkGAnCFFDDDAECAdIEEFEIbGBDcdbFCDEBCbFbH	0.494
3sku_E		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_2_E_0_-_8_F_0_-_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_0_B_2_D_4_B_0_-_1_B_8_H_4_E_7_A_4_b_0_B_9_B_4_b_1_H_5_J_2_B_8_E_4_C_0_-_4_D_5_D_5_C_1_b	0-18	0-19	BDEAAEDAEEFAEDcJDId	BDBBHEAbBBbHJBECDDCbA	0.517
5bp5_C		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_0_-_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_0_F_5_E_2_E_0_-_4_b_1_E_4_E_2_G_4_D_3_b_1_D_4_E_0_-_8_C_13_C_6_b_0_-_1_E	0-16	0-14	BDEAAEDAEEFAEDcJDId	FEEbEEGDbDECCbE	0.534
5dfv_C		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_15_D_0_-_0_-_0_-_9_I_0_-_0_d	_0_C_3_B_5_G_0_-_3_b_1_F_6_F_5_B_7_E_4_E_4_b_1_F_10_A_3_D_8_D_0_-_6_I_4_C_0_b_5_B_3_A_4_G_11_E_0_b	0-18	0-21	BDEAAEDAEEFAEDcJDId	CBGbFFBEEbFADDICbBAGEbE	0.511
8dg9_G		_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_A_0_-_3_C_0_-_5_E_11_E_6_D_15_B_2_E_0_-_4_b_2_G_4_D_2_E	4-17	0-10	BDEAAEDAEEFAEDcJDId	ACEEDBEbGDE	0.601
3vw3_H		_0_B_2_D_0_-_4_E_5_A_4_A_0_-_1_E_0_-_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_0_-_3_c_3_J_15_D_9_I	_3_B_5_G_3_b_2_E_6_F_4_C_1_b_3_E_0_b_1_E_4_b_1_H_5_D_3_D_10_B_12_H_4_C_8_B_3_A_4_F_9_E_4_E	0-17	1-22	BDEAAEDAEEFAEDcJDId	CBGbEFCbEbEbHDDBHCBAFEE	0.432
1z87_A		_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_0_-_6_A_3_E_6_D_3_c_3_J_15_D	_0_G_0_-_0_-_11_G_3_D_36_B_12_D_4_F_5_c_8_D_9_i_6_C_45_C_3_E_0_-_9_E_4_E	2-16	0-13	BDEAAEDAEEFAEDcJDId	GGDBDFcDiCCEEEl	0.524
7eh5_O		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D	_0_B_3_C_5_F_0_-_0_-_7_E_6_D_3_A_7_C_4_E_9_E_6_A_0_-_3_D	0-13	0-10	BDEAAEDAEEFAEDcJDId	BCFEDACEEAD	0.696
6zg6_H		_0_B_2_D_4_E_5_A_4_A_1_E_0_-_6_D_3_A_0_-_7_E_2_E_8_F_6_A_3_E_6_D_0_-_3_c_3_J_15_D_9_I	_0_C_7_E_3_F_0_-_4_G_5_E_2_b_2_E_3_G_2_G_6_E_8_D_3_D_10_C_5_E_6_E_4_F_0_b_1_G_6_E_7_F	0-17	0-19	BDEAAEDAEEFAEDcJDId	CEFGEbEGGEDDCEEFbGEFECCCEC	0.541
6qt9_a		_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_0_B_1_A_5_A_13_C_5_C_0_-_4_D_13_F_13_B_22_B_4_F_13_C_0_-_0_-_10_C_0_-_3_f	2-18	0-12	BDEAAEDAEEFAEDcJDId	BAACCDFBBFCCf	0.497
2cdu_B		_0_B_0_-_2_D_0_-_4_E_0_-_5_A_4_A_1_E_6_D_3_A_7_E_0_-_2_E_0_-_8_F_0_-_6_A_0_-_3_E_6_D_3_c_3_J_15_D_9_I_0_-_0_d	_12_B_3_k_2_D_3_j_4_E_11_k_2_D_3_F_2_E_4_C_1_C_3_B_2_b_24_B_1_b_2_B_0_b_1_B_4_k_15_D_2_F_2_e_5_G_10_G_5_H_5_j_4_e	0-18	14-40	BDEAAEDAEEFAEDcJDId	DkDdbceBFbEDCBBkDjEkDFECCBbBbBbBkDFeGGHjel	0.423
4d4q_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_0_-_3_J_15_D_9_I	_18_A_8_D_12_F_6_E_0_-_3_E_4_D_20_D_2_E_2_E_5_H_5_C_6_B_4_B_10_b_7_B_3_E_4_E_16_E	0-17	2-19	BDEAAEDAEEFAEDcJDId	DAADFEEDDEEHCBBbBEEEFFECE	0.616
6xk9_A		_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_0_-_3_c_3_J_15_D_9_I	_0_G_5_D_11_B_4_B_1_C_14_E_12_B_10_G_11_E_2_K_0_-_18_H_16_E_2_G	5-17	0-12	BDEAAEDAEEFAEDcJDId	GDBBCEBGEKHEG	0.639
1fxy_A		_0_B_2_D_4_E_5_A_4_A_1_E_0_-_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D	_0_A_8_D_5_F_0_-_0_-_4_C_1_b_7_D_10_J_13_D_24_E_15_F_2_f_8_C_16_C_0_-_2_G_10_D	0-16	0-14	BDEAAEDAEEFAEDcJDId	ADFCbDJDEFfCCGDk	0.545
7xw6_L		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D	_0_A_3_C_5_E_0_-_0_-_11_D_6_D_0_-_12_E_2_E_4_b_2_G_0_-_4_D_2_D	0-13	0-10	BDEAAEDAEEFAEDcJDId	ACEDDEEbGDD	0.630
5w6h_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_0_-_3_E_0_-_0_-_6_D_0_-_3_c_3_J_15_D_0_-_0_-_9_I	_2_B_6_C_8_C_6_A_2_C_2_D_2_C_10_C_3_D_2_C_8_B_4_D_2_B_9_B_4_D_2_A_17_A_5_C_2_A_8_b_24_C_6_D_11_E_5_G_7_I	0-17	40-64	BDEAAEDAEEFAEDcJDId	jbBCCDCCfEBCCBCgccEGBCAjBBCBCEhBBCABBBABBCCACDCCDCBDBBDAACAbCDEGIHCGHK	0.476
5xax_B		_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_F_4_B_2_A_8_G_4_H_7_A_8_A_2_A_2_B_4_b_0_-_1_F_3_H	5-17	0-11	BDEAAEDAEEFAEDcJDId	FBAGHAAABbFH	0.538
4nyl_F		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_0_-_6_D	_0_C_2_C_5_F_0_-_0_-_7_E_6_D_3_A_7_D_3_E_4_b_1_F_0_-_11_D_4_A_9_B	0-13	0-12	BDEAAEDAEEFAEDcJDId	CCFEDADEbFDAB	0.670
5y9g_B		_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_0_-_3_E_6_D_3_c_3_J_15_D_9_I	_0_E_3_A_1_B_4_G_6_D_0_-_11_E_0_-_6_F_4_A_7_C_4_G_3_B_0_-_2_J_0_-_9_J	2-17	0-12	BDEAAEDAEEFAEDcJDId	EABGDEFACGBJJ	0.604
7qtq_A		_0_B_0_-_2_D_4_E_0_-_5_A_0_-_4_A_0_-_1_E_0_-_6_D_0_-_3_A_0_-_0_-_7_E_0_-_2_E_8_F_6_A_0_-_3_E_0_-_6_D_3_c_3_J_0_-_15_D_0_-_9_I_0_d	_0_B_15_k_6_C_5_C_13_b_2_B_26_D_3_B_8_k_6_E_6_F_4_D_50_b_1_A_2_b_0_A_7_E_4_k_5_E_4_E_16_A_6_C_14_C_3_C_1_E_0_-_4_J_6_b_11_C_26_F_6_F_17_d	0-18	54-84	BDEAAEDAEEFAEDcJDId	jAAiiBAAccdCAmjBCkcgfheelihBBkBClABApehmAjACDdAAEhEBcbBkCCbBDBkEFDbAbAEkEEACCCEJbCFFdDcciIhDlgjcEciahhjEbnCBdd	0.414
8a3t_B		_0_B_2_D_4_E_5_A_4_A_0_-_1_E_6_D_0_-_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_d	_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E_5_d	0-18	15-35	BDEAAEDAEEFAEDcJDId	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	0.591
8fjb_E		_2_D_4_E_5_A_4_A_0_-_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_15_D_0_-_0_-_0_-_9_I_0_d	_0_D_0_-_3_A_4_H_3_b_2_E_5_F_6_B_7_E_4_F_3_b_1_F_8_A_3_D_8_D_0_-_3_I_4_C_0_b_5_B_3_A_5_G_2_e	1-18	0-20	BDEAAEDAEEFAEDcJDId	DAHbEFBEFbFADDICbBAGeEbF	0.572
5cus_K		_2_D_4_E_5_A_4_A_0_-_1_E_6_D_3_A_7_E_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I	_0_D_0_-_3_A_5_G_3_b_2_E_5_F_6_B_7_E_4_E_4_b_1_G_5_B_5_C_13_D_0_-_6_A_4_B_9_E	1-17	0-16	BDEAAEDAEEFAEDcJDId	DAGbEFBEEbGBCDABEA	0.568
8kg3_A		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_0_-_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_0_-_15_D_9_I_0_d	_4_E_3_D_7_C_1_A_2_A_3_E_6_D_6_h_5_F_4_H_2_E_5_E_0_-_4_E_8_E_0_-_2_G_5_G_10_F_5_F_1_b	0-18	9-27	BDEAAEDAEEFAEDcJDId	ACBCDdbgFEDCAAEDhFHEEEEGGFFbCCE	0.619
7d4y_B		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_0_-_6_A_0_-_3_E_0_-_6_D_3_c_3_J_15_D_0_-_0_-_9_I	_0_E_5_E_3_E_0_-_0_-_9_E_4_E_6_A_5_A_4_E_10_G_8_L_26_B_9_b_1_G_3_c_1_E_2_c_2_E_9_D_5_B_7_G_10_I	0-17	0-20	BDEAAEDAEEFAEDcJDId	EEEEEAAEGLBbGcEcEDBGIJAEjCGGCbBBBDiCbDFjAAdqbDBBBDAAkDCb	0.538
1oak_H		_2_D_4_E_5_A_4_A_1_E_6_D_3_A_0_-_7_E_0_-_2_E_0_-_8_F_6_A_3_E_6_D_3_c_3_J_15_D_0_-_0_-_0_-_9_I_0_d	_0_D_0_-_3_A_5_G_7_F_6_E_5_B_1_b_3_E_0_b_1_E_4_b_1_G_12_A_3_D_8_D_0_-_5_J_4_C_0_b_5_B_3_A_4_I_0_b	1-18	0-21	BDEAAEDAEEFAEDcJDId	DAGFEBbEbEbGADDJCbBAIbEbE	0.553
2r4r_H		_0_B_2_D_4_E_5_A_4_A_1_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E_6_D_3_c_3_J_15_D_9_I_0_-_0_d	_0_A_2_D_5_F_0_-_0_-_9_E_6_E_6_B_7_E_4_E_8_D_0_-_10_D_9_C_0_-_10_J_16_B_9_I_10_D_0_b	0-18	0-15	BDEAAEDAEEFAEDcJDId	ADFEEBEEDDCJBIDbC	0.650
